0, 0, 69908, 1947, 143.57984822910097, 11272, 56.32872419627745, 44.226192893400956, 1756.61, 104.0, 18628.418175640407, 526599.683306087, 97.00769884355114, 10.221028950949906, 220.23676407464248, 226.37037754060947, 0.0, dqn
0, 1, 69609, 2304, 147.69891522647916, 10803, 63.912933856120254, 23.12221104670981, 1849.15, 104.0, 19297.640749381153, 537122.7261958551, 100.30154301140688, 10.486005035383366, 225.05971471887037, 230.8940958222635, 0.0, dqn
0, 2, 70038, 2321, 141.79261515177606, 10747, 55.490529668119414, 24.510885015085464, 2320.77, 104.0, 18149.83757135328, 519038.41734764323, 94.65025574665192, 10.030143034281469, 216.7591085617812, 223.11989180716202, 0.0, dqn
0, 3, 69891, 2291, 140.12514143451983, 10630, 62.17578348062551, 25.168047246770954, 2258.63, 104.0, 18034.05862450772, 516674.4615095935, 94.06790078314813, 9.975662899042781, 215.68764894534263, 222.10368217241154, 0.0, dqn
0, 4, 69616, 2081, 141.34686537577608, 10689, 51.535991174473814, 23.76247114731838, 1893.63, 104.0, 18337.21008950534, 521728.6264171063, 95.56676182715162, 10.09963388462407, 217.9996940111439, 224.27638916391203, 0.0, dqn
0, 5, 70220, 2050, 137.06578182853968, 10731, 57.53289662060947, 21.25653071416681, 2028.57, 104.0, 17531.908827630654, 508745.26685767766, 91.59375370944224, 9.772906625263479, 212.04180823913492, 218.6950307435764, 0.0, dqn
0, 6, 70396, 1760, 130.58235112790555, 10702, 57.87807253190067, 21.712847548690355, 2025.17, 104.0, 16954.783091169662, 498515.45349423814, 88.72602799480156, 9.525942558881148, 207.37920337331664, 214.29741895376227, 0.0, dqn
0, 7, 70132, 2221, 144.00248189129007, 10678, 66.86432559704016, 21.866320215270758, 2140.42, 104.0, 18568.22624900796, 525843.8462847676, 96.7149373500534, 10.19856947603096, 219.87615205695042, 226.04544703802915, 0.0, dqn
0, 8, 70195, 1951, 133.79870190184542, 10753, 54.88490310725013, 23.547738055462712, 2080.82, 104.0, 17152.172271299965, 502336.19373642653, 89.71490262557151, 9.617805292684638, 209.1170847676451, 215.93987124970462, 0.0, dqn
0, 9, 70247, 1975, 135.495747576409, 10745, 59.93153050847465, 22.511291525423754, 2136.6, 104.0, 17403.943378321583, 506839.6299183338, 90.96735792103564, 9.726597637336816, 211.1615790319176, 217.87581589824524, 0.0, dqn
0, 10, 70310, 1968, 130.39661811975546, 10706, 59.98926226734336, 21.26690524534688, 1814.81, 104.0, 16611.43753754671, 493353.4271899024, 87.04104955215527, 9.393262967984612, 204.99505760639912, 212.07832268286168, 0.0, dqn
0, 11, 70257, 2061, 134.0989743370772, 10600, 62.20785423037711, 24.56789160720351, 1994.92, 104.0, 17041.883624508486, 500748.7265137976, 89.17497931034598, 9.574477947136941, 208.37764073020716, 215.2574360019213, 0.0, dqn
0, 12, 70218, 1882, 135.74606753254145, 10582, 51.690515028706486, 22.137306653157705, 1980.5, 104.0, 17532.485138029217, 508626.49042408605, 91.59395439861564, 9.77302281318176, 211.99549329150437, 218.6439737329339, 0.0, dqn
0, 13, 70437, 2000, 136.5730503854503, 10622, 63.987421468167284, 20.970472030908816, 1923.59, 104.0, 17571.6454612975, 509488.3397133327, 91.79301431800054, 9.792806426892144, 212.38026884357794, 219.01446085650974, 0.0, dqn
0, 14, 70110, 1732, 125.1314636998996, 10771, 51.77983614780141, 22.516309981608416, 2256.31, 104.0, 16008.197102869426, 483316.8539627581, 84.05888203297685, 9.145638475766642, 200.40002278296893, 207.76375635564116, 0.0, dqn
0, 15, 70319, 1747, 131.9638453334102, 10657, 58.514403111261075, 23.45886878593174, 1716.0, 104.0, 16880.536248623743, 497910.3449796756, 88.37363950573744, 9.505797903084451, 207.0835310689991, 214.03726621789525, 0.0, dqn
0, 16, 70138, 1871, 129.7624130998888, 10732, 65.4479335115268, 22.188611760775206, 1706.57, 104.0, 16730.617165887288, 494860.4285076923, 87.61933674551643, 9.435066609740863, 205.70007129024046, 212.7261780096535, 0.0, dqn
0, 17, 70149, 2060, 132.46159873982538, 10586, 62.234921457219116, 22.64033923796789, 1697.73, 104.0, 16900.766620705377, 498405.83357280435, 88.47691696672796, 9.515521830247094, 207.29376691370058, 214.2502646819639, 0.0, dqn
0, 18, 69928, 1800, 129.2759931643974, 10784, 55.42352494942682, 22.052673634524577, 1994.26, 104.0, 16751.976059296565, 494956.091288315, 87.71871999478012, 9.440524921176129, 205.7470025423851, 212.76731223795906, 0.0, dqn
0, 19, 70085, 1820, 130.42245601769292, 10699, 52.026185097774885, 21.243302427511807, 2165.68, 104.0, 16723.84545698792, 494898.28911999584, 87.58885219923009, 9.433051349946558, 205.7022965772002, 212.7424500172784, 0.0, dqn
0, 20, 70636, 1276, 103.40468840251432, 11104, 43.27445124023092, 20.60717465171593, 1539.25, 104.0, 13574.24263136189, 441194.84023456083, 71.98564453288698, 8.11754337349228, 181.16172375812607, 189.65622833583407, 0.0, dqn
0, 21, 70454, 1493, 104.50184801430672, 11091, 46.05774453781509, 28.082008128137755, 2220.28, 103.0, 13557.51528937631, 441061.3765750927, 71.90586770780851, 8.111431981832126, 181.08597230339095, 189.5988508487925, 0.0, dqn
0, 22, 70747, 1438, 104.5293124796811, 11111, 43.73758865248218, 27.932470109995172, 1516.04, 104.0, 13676.116434409349, 443117.1020577713, 72.49493734178107, 8.163967435283435, 182.04219812659048, 190.48256788769757, 0.0, dqn
0, 23, 70751, 1359, 98.05658718604691, 11076, 47.46550881277023, 27.70595124282984, 1460.19, 104.0, 12777.07413864912, 428034.05608638807, 68.04656980270173, 7.7905158504897525, 175.13510317774703, 183.99860927345034, 0.0, dqn
0, 24, 70358, 1409, 103.90187071832568, 10858, 44.27879205921941, 28.204521100047376, 1664.31, 104.0, 13476.236993434906, 439654.1580072096, 71.50346259777223, 8.078335867221966, 180.45554069051025, 188.99390962523185, 0.0, dqn
0, 25, 70654, 1371, 101.23884762362974, 11157, 48.81848654139144, 27.026567270992377, 1991.09, 104.0, 13255.029733209214, 436055.51489038, 70.4119662779174, 7.989252104820671, 178.80550579465918, 187.4469053802761, 0.0, dqn
0, 26, 70497, 1343, 102.87192249315629, 11123, 45.607188444742945, 28.389746777163918, 1767.37, 104.0, 13378.31231300211, 438052.90874418034, 71.01997016965296, 8.038792307686885, 179.71814187571036, 188.30555654641967, 0.0, dqn
0, 27, 70562, 1510, 105.49953615260324, 11081, 42.19185640138418, 28.752753314393928, 1575.44, 104.0, 13751.591191774112, 444485.1320400935, 72.8709020863921, 8.197092514129425, 182.6621677268217, 191.07065808571008, 0.0, dqn
0, 28, 70691, 1316, 101.8606753334932, 11076, 41.706859420044, 28.133954194905275, 1752.8, 103.0, 13290.390706993961, 436348.69813280774, 70.5789861749587, 7.997640132237499, 178.94304591239498, 187.57295401607104, 0.0, dqn
0, 29, 70495, 1450, 101.05095481949098, 11139, 41.6570290102388, 27.978760107816736, 1608.4, 103.0, 13038.468781145863, 432332.0255668057, 69.33706603361946, 7.89617120343285, 177.09733172806645, 185.8462427879137, 0.0, dqn
0, 30, 70793, 1350, 99.94245575127509, 11199, 43.41270766094788, 28.669105423808418, 1494.07, 103.0, 13141.806375451642, 433652.06378076825, 69.83939755384, 7.934597519726506, 177.71889777105062, 186.413720390759, 0.0, dqn
0, 31, 71092, 1344, 100.24167430934644, 11099, 48.571737886944824, 28.00623181713233, 1450.25, 104.0, 13118.874964874587, 433472.3411634714, 69.73064866554536, 7.926152779918994, 177.6245868140291, 186.33645483431482, 0.0, dqn
0, 32, 70893, 1243, 99.80952576417953, 11207, 47.77466633299949, 27.971183654297846, 1486.38, 103.0, 12977.946006147455, 431626.3354113523, 69.04543919001853, 7.877606301002859, 176.7707856672874, 185.5428634913456, 0.0, dqn
0, 33, 70879, 1473, 103.5646656978795, 10981, 46.455860023724846, 29.787036697247654, 1427.37, 103.0, 13521.814757599084, 440602.66871499934, 71.73359582134371, 8.101253541951747, 180.88805624721002, 189.40165042617772, 0.0, dqn
0, 34, 70660, 1381, 102.99459538635725, 11117, 44.0365449999999, 28.265643983988735, 1627.59, 104.0, 13496.991976379424, 439906.0059851658, 71.60399257998833, 8.08595565065101, 180.5754833449641, 189.10217825703174, 0.0, dqn
0, 35, 70648, 1327, 100.56605395764939, 10974, 48.91159517426286, 27.668030082484222, 1450.16, 103.0, 13091.446530972593, 433325.1803214588, 69.60218885817002, 7.920588412566542, 177.54769771337908, 186.27317937586352, 0.0, dqn
